"FIPS","State","County","PCT_NHWHITE10","PCT_NHBLACK10","PCT_HISP10","PCT_NHASIAN10","PCT_NHNA10","PCT_NHPI10","PCT_65OLDER10","PCT_18YOUNGER10","MEDHHINC15","POVRATE15","PERPOV10","CHILDPOVRATE15","PERCHLDPOV10","METRO13","POPLOSS10"
"01059","AL","Franklin","79.639793086046","3.8197072924552","14.856169568509","0.16086298258895","0.3816553116326","0.0063083522583901","15.218899823366","24.813903608377","38535","21.1","0","32.4","0","0","0"
"01061","AL","Geneva","84.703247480403","9.4176931690929","3.4341172079134","0.23889511011571","0.73534901082493","0.029861888764464","17.446808510638","22.362821948488","36289","22.4","0","34.8","1","1","0"
"01063","AL","Greene","17.269209508015","81.249309010503","0.76285240464345","0.16583747927032","0.1216141514649","0","16.075179657269","24.256495301271","25398","37.7","1","54.7","1","0","1"
"01065","AL","Hale","39.422588832487","58.78807106599","0.88832487309645","0.22208121827411","0.14593908629442","0.0063451776649746","15.03807106599","24.841370558376","35470","28.5","1","38.6","1","1","0"
"01067","AL","Henry","67.801410241591","28.407120564097","2.2482949947983","0.26008553924402","0.31210264709282","0.011559357299734","17.593341810195","22.644780950179","42501","17","0","27.5","1","1","0"
"01069","AL","Houston","68.668695283957","25.641328645849","2.9493731966479","0.79372113405615","0.387012910278","0.042344924025328","14.451436280737","24.54626921524","43568","18.3","0","29.5","1","1","0"
"01071","AL","Jackson","90.061434986003","3.3272587220771","2.5156405583632","0.30999304864073","1.2775471095497","0.054483626730795","16.48223645894","22.516767805813","40201","18.4","0","26.9","0","0","0"
"01073","AL","Jefferson","51.667512065923","41.841340327367","3.8708148940112","1.3797219598278","0.2173232938375","0.023387691999283","13.127936749961","23.467878371852","48415","18","0","26.2","1","1","0"
"01075","AL","Lamar","86.116451524307","11.226311452898","1.2359241966493","0.027464982147762","0.16478989288657","0.0068662455369404","18.758582806921","22.157374347707","36520","24.7","0","33.8","0","0","0"
"01077","AL","Lauderdale","85.458801195137","9.9127377061558","2.2457366598712","0.72808465197554","0.3484019890194","0.024808810363611","16.776149025445","21.553462986334","43008","17.3","0","23.9","0","1","0"
"01079","AL","Lawrence","76.938757680771","11.406855179242","1.671568770203","0.11939776930021","5.6146072978246","0.014560703573197","14.557791432482","23.192288651388","41771","18.7","0","26.4","0","1","0"
"01081","AL","Lee","69.805414732579","22.584440308884","3.2592497522229","2.577595242679","0.28307200867042","0.047059830156795","9.0668606102091","22.525259007323","46442","21","0","20.7","0","1","0"
"01083","AL","Limestone","78.654780024643","12.50271798217","5.545891618951","1.1004807808461","0.58829214080356","0.031407793964872","12.305815273852","23.989514628784","55060","14.3","0","18.8","0","1","0"
"01085","AL","Lowndes","25.143818036994","73.307372333835","0.7699796442163","0.12390477033366","0.22125851845296","0","14.647313921586","24.17913089654","31117","35.2","1","46.7","1","1","0"
"01087","AL","Macon","15.229349244826","82.188140965877","1.0814842438933","0.35427932127541","0.13052396046989","0.0093231400335633","14.129218720865","20.604139474175","29522","32.2","1","46.1","1","0","1"
"01089","AL","Madison","66.140300049879","23.749817060969","4.6008046330616","2.4392866423146","0.69740838861328","0.095874986186236","12.207782898411","23.741752809794","59117","13.3","0","19.1","0","1","0"
"01091","AL","Marengo","45.688876206782","51.543253911637","1.6740381414372","0.25205687925049","0.14742949541066","0.042802111570837","16.283825557616","24.687306796024","35389","23.3","1","34.8","1","0","1"
"01093","AL","Marion","92.633870548479","3.8276579152586","2.0535482193917","0.17221211333507","0.30543280478295","0.022744996100858","18.342214712763","21.656485573174","34977","19.8","0","30.4","0","0","0"
"01095","AL","Marshall","83.918339264021","1.4932433158817","12.081402724175","0.51064836216257","0.61277803459508","0.067728098560509","14.902331781679","25.00456895903","40599","20.1","0","32.7","0","0","0"
"01097","AL","Mobile","59.057802572447","34.449093444909","2.4058577405858","1.8177107546877","0.85740159615683","0.038015264218193","12.910903843174","25.080631101813","42530","18.4","0","26.9","1","1","0"
"01099","AL","Monroe","54.712155366742","41.533726374198","0.95370209814462","0.29044563898041","1.1097624414774","0.017340038148084","15.684064504942","25.32079070574","35163","28.6","1","35.7","1","0","0"
"01101","AL","Montgomery","38.410292854558","54.467372679988","3.6248217890418","2.0892646154785","0.22671485810702","0.036623169386518","11.95528485414","24.48825660634","42666","22.8","0","33.8","1","1","0"
"01103","AL","Morgan","77.483471420203","11.765838145452","7.6625659050967","0.55653192735794","0.77663402795213","0.057745418026613","14.119173152565","23.955142689765","47234","16.4","0","24","0","1","0"
"01105","AL","Perry","29.66669813993","68.397696157115","1.0763856104239","0.2832593711642","0.16051364365971","0.047209895194033","16.702860919649","24.105372486073","26218","40","1","54.4","1","0","1"
"01107","AL","Pickens","55.844221614504","41.370404132483","1.5851311658057","0.16205813835714","0.14180087106249","0.0050643168236605","16.894560923731","23.300921705662","33160","24.3","1","35.3","1","1","0"
"01109","AL","Pike","57.409039788443","36.444876743974","2.2189124289492","1.9605459132496","0.56232712240494","0.018237636402322","12.799781148363","20.310647740053","34442","25.9","1","36","1","0","0"
"01111","AL","Randolph","75.415702876097","20.093396761664","2.8324531925108","0.2356740714878","0.36660411120325","0.021821673285908","16.968533147122","23.886003578754","37333","18.7","0","31.7","1","0","0"
"01113","AL","Russell","52.110601167205","41.411222543298","3.6753734866942","0.42117589287401","0.35696073431922","0.21153228700399","12.691937220239","25.495306627382","36124","23","0","36.3","1","1","0"
"01115","AL","St. Clair","87.264483868266","8.4911416027658","2.0528034644049","0.61249147655904","0.3014606486189","0.04904716902133","13.050135776919","23.717296902851","53558","12.4","0","17.5","0","1","0"
"01117","AL","Shelby","80.15531691314","10.562575287695","5.9292103442089","1.8960965732886","0.23476945946639","0.031781018530384","10.57333982623","25.610374964759","70879","8.5","0","10.2","0","1","0"
"01119","AL","Sumter","24.006393954806","74.714815083921","0.62486376516748","0.23977330523868","0.079924435079561","0.0072658577345056","14.989464506285","22.291651529463","25931","33.2","1","44.2","1","0","1"
"01121","AL","Talladega","64.501585835632","31.538078283166","2.0305987289011","0.39980070724624","0.27949593515694","0.007291198308442","14.085379932192","23.435126563051","37911","22.4","0","31.1","1","0","0"
"01123","AL","Tallapoosa","69.295463283353","26.552287581699","2.503844675125","0.47337562475971","0.2859477124183","0.0048058439061899","17.284217608612","22.152537485582","39051","21.7","0","34.5","0","0","0"
"01125","AL","Tuscaloosa","65.04346128555","29.488430872925","3.0561606115404","1.1779755055072","0.23374568469505","0.039043235245767","10.813948709518","21.466587210258","47868","20","0","25.1","0","1","0"
"01127","AL","Walker","90.397326290975","5.7965176133566","1.950076839294","0.28348477388359","0.34764185428883","0.038792653268281","16.25412171941","22.540023573997","37305","20.6","0","31.1","0","1","0"
"01129","AL","Washington","65.155565667482","24.799499459644","0.85888174734088","0.10238325464991","7.9290142767761","0.051191627324953","14.731812752403","25.50480632501","42658","22.4","0","31.5","1","0","0"
"01131","AL","Wilcox","26.649528706084","72.150814053128","0.61696658097686","0.034275921165381","0.11996572407883","0.0085689802913453","15.012853470437","26.992287917738","23014","33.2","1","49.2","1","0","1"
"01133","AL","Winston","94.906877961117","0.46969449436367","2.6098676686816","0.24097369710832","0.56771769318739","0.032674399607907","17.697271687633","21.642705440288","36497","18.9","0","29.3","0","0","0"
"02013","AK","Aleutians East","13.530722699777","6.7494428525947","12.257242916269","35.434574976122","27.666348296721","0.60490289716651","4.9347341610952","11.811524992041","57015","17.4","0","15.5","0","0","0"
"02016","AK","Aleutians West","31.37924833663","5.7183959719475","13.05520589822","28.322244200683","15.123179284301","1.8342024815681","3.4705988131631","14.655637475274","80695","8.5","0","8.5","0","0","0"
"02020","AK","Anchorage","62.644863720162","5.2455915511298","7.5596417043032","7.9526841336961","7.554844325043","1.9792616147979","7.2437000130215","25.96958461549","77791","8.7","0","12.4","0","1","0"
"02050","AK","Bethel","10.897548933169","0.38206077705284","1.0638923176395","0.92870158114383","82.61917357315","0.10580144595309","6.118850290954","36.548521718686","44849","24.2","0","31.5","1","0","0"
"02060","AK","Bristol Bay","47.743229689067","0","2.407221664995","0.802407221665","33.099297893681","0.30090270812437","8.3249749247743","22.567703109328","66373","9","0","8.6","0","0","1"
"02068","AK","Denali","88.389923329682","0.54764512595838","2.3001095290252","1.0405257393209","3.5049288061336","0.054764512595838","7.5027382256298","22.508214676889","73000","6.6","0","10.2","0","0","0"
"02070","AK","Dillingham","17.639777181762","0.22694450175366","2.0837631524654","0.66020218691974","70.786053228801","0.12378791004745","7.5716938312358","32.906952754281","50753","20","0","30.4","1","0","0"
"02090","AK","Fairbanks North Star","74.050276180814","4.2569762556235","5.7910863795206","2.5742716307478","6.8343222553571","0.38429612322071","6.5330340947521","25.620766337709","70881","8.1","0","10.1","0","1","0"
"02100","AK","Haines","82.216905901116","0.35885167464115","1.8740031897927","0.51834130781499","9.0510366826156","0","13.755980861244","19.896331738437","57876","10.9","0","20.2","0","0","0"
"02105","AK","Hoonah-Angoon","46.186046511628","0.37209302325581","3.5813953488372","0.55813953488372","39.53488372093","0.046511627906977","13.395348837209","19.720930232558","53726","16.2","0","29.2","0","0","1"
"02110","AK","Juneau","67.354116706635","0.82813749000799","5.0775379696243","6.0079936051159","11.299760191847","0.6810551558753","8.4252597921663","23.456434852118","82892","8","0","10.1","0","0","0"
"02122","AK","Kenai Peninsula","82.814079422383","0.44765342960289","2.9620938628159","1.1083032490975","7.1660649819495","0.20036101083032","11.328519855596","23.666064981949","62025","11.4","0","14","0","0","0"
"02130","AK","Ketchikan Gateway","66.171996735178","0.56392372189656","3.9919863471099","6.9451658380945","13.586109668324","0.17808117533576","10.143206945166","23.944498033687","65314","10.3","0","14.4","0","0","0"
"02150","AK","Kodiak Island","52.508828722778","0.62536786344909","7.327839905827","19.276044732195","12.941436138905","0.63272513243084","6.7319011183049","28.64920541495","67515","7.5","0","9.3","0","0","0"
"02164","AK","Lake and Peninsula","22.194972409565","0.55180870631514","2.6364193746168","0.36787247087676","64.009809932557","0.3065603923973","7.7866339668915","30.165542611895","42120","19.3","0","31.4","1","0","0"
"02170","AK","Matanuska-Susitna","82.786673408618","0.91802910275858","3.7091971459071","1.2079330299455","5.3205236249227","0.24046294735659","7.9431428731951","28.899376369459","76601","9.8","0","11.8","0","1","0"
"02180","AK","Nome","15.918668352297","0.28445006321113","1.2115465655289","0.92709650231774","75.589970501475","0.094816687737042","6.3527180783818","34.334176148335","52952","21.4","0","27.6","0","0","0"
"02185","AK","North Slope","32.439024390244","0.96500530222694","2.6405090137858","4.390243902439","53.510074231177","1.0922587486744","4.2629904559915","23.870625662778","70834","12.6","0","17.6","0","0","0"
"02188","AK","Northwest Arctic","11.032832646551","0.46523993087864","0.77096902831317","0.55828791705437","81.111258806327","0.1595108334441","6.0481191014223","35.291771899508","53774","26.3","0","34.9","0","0","0"
"02195","AK","Petersburg","69.436435124509","0.39318479685452","3.4076015727392","2.5163826998689","15.806028833552","0.15727391874181","11.480996068152","23.355176933159","63098","7.9","0","10.3","0","0","0"
"02198","AK","Prince of Wales-Hyder","49.5772620975","0.30581039755352","2.2845835581939","0.37776578521317","38.945853570786","0.37776578521317","10.055765425436","25.616118006836","45305","15.6","0","23.8","0","0","0"
"02220","AK","Sitka","63.517621889427","0.48417970949217","4.9206170476298","5.7313365611981","16.236910257854","0.32653980407612","11.350073189956","23.533385879968","68472","9.2","0","10.4","0","0","0"
"02230","AK","Skagway","90.082644628099","0","2.1694214876033","0.51652892561983","3.5123966942149","0.10330578512397","9.0909090909091","15.702479338843","65878","3.7","0","6.3","0","0","1"
"02240","AK","Southeast Fairbanks","78.745198463508","1.010101010101","3.3290653008963","0.91051358656992","11.338739507754","0.15649452269171","9.446578460663","26.305306586997","60203","13.5","0","21.4","0","0","0"
"02261","AK","Valdez-Cordova","72.11498547115","0.46699875466999","3.6218347862183","3.6322125363221","13.179742631797","0.56039850560399","8.2814445828144","24.36695724367","70101","9.5","0","12.2","0","0","0"
"02270","AK","Wade Hampton","2.667917951468","0.013406622871699","0.09384636010189","0.22791258881888","94.94570317737","0","5.4162756401662","41.573937525137","","","1","","1","0",""
"02275","AK","Wrangell","71.718024482904","0.16884761502744","1.5618404390038","1.3507809202195","16.082735331363","0.042211903756859","15.787252005065","21.950189953567","54500","12","0","16","0","0","0"
"02282","AK","Yakutat","40.483383685801","0.30211480362538","2.5679758308157","4.0785498489426","35.498489425982","1.8126888217523","9.6676737160121","24.471299093656","53795","15.4","0","26.1","0","0","0"
"02290","AK","Yukon-Koyukuk","21.796707229778","0.16105941302792","1.1811023622047","0.25053686471009","70.991410164639","0.10737294201861","10.182534001432","27.773801002147","37755","23.4","1","34.4","1","0","1"
"04001","AZ","Apache","20.369697139182","0.21952515450656","5.7509997483151","0.25867613747588","71.814088760871","0.033557985402276","11.560725971084","31.684331217316","31072","38","1","44.7","1","0","0"
"04003","AZ","Cochise","58.475324714875","3.7580131865455","32.390023297245","1.834848415635","0.75297306351164","0.28855085042559","17.27346093524","23.030773681726","43451","16.9","0","25.7","0","1","0"
"04005","AZ","Coconino","55.222770251672","1.1121774127554","13.514257444893","1.3294053756482","26.491396433593","0.1026625304082","8.8706377723719","23.648090700114","51955","19.5","0","20.7","1","1","0"
"04007","AZ","Gila","65.858163703192","0.36382633356345","17.889060954904","0.47763867380637","14.20788476967","0.063436386364908","23.228912065974","21.402317293878","41346","21.3","0","36.6","0","0","0"
"04009","AZ","Graham","52.345513164965","1.7006985491671","30.413756045137","0.51853842020419","13.632455668995","0.13164965072542","11.44814615798","28.412144008598","44169","22.9","0","26.9","1","0","0"
"04011","AZ","Greenlee","48.050254829916","0.93635178380941","47.88431907076","0.52151238591917","1.6830627000119","0.059262771127178","12.042195093043","29.192841057248","58854","10.1","0","11.3","0","0","0"
"04012","AZ","La Paz","62.736102298794","0.56127678266387","23.456488847674","0.43926009078042","10.742349553419","0.02440333837669","32.617502074284","17.951095709893","34835","22.2","0","36.9","1","0","0"
"04013","AZ","Maricopa","58.684473124612","4.6498443720745","29.570510937967","3.3612016608346","1.5522709940513","0.17612769008652","12.120168179283","26.403723019232","56017","16.3","0","23","0","1","0"
"04015","AZ","Mohave","79.614958088977","0.85670326596265","14.770763190233","1.0070634310092","1.8947378937588","0.15785319652723","23.307324188505","20.613329603469","40360","17.4","0","29.8","0","1","0"
"04017","AZ","Navajo","43.910134110136","0.78362758145725","10.76882986347","0.50442535528483","42.393135347933","0.063285837932414","13.253729676405","29.756442591369","37658","28.1","1","36.7","1","0","0"
"04019","AZ","Pima","55.260680041989","3.1700676247089","34.562357244943","2.508714498048","2.403232601863","0.13628995483865","15.433919264524","22.985260078163","47107","18.7","0","27.7","0","1","0"
"04021","AZ","Pinal","58.675785719988","4.259786571573","28.46874417862","1.6270591053038","4.6331532586423","0.39625302711765","13.85714665886","26.532187242196","50888","15.8","0","21.6","0","1","0"
"04023","AZ","Santa Cruz","15.951075495571","0.18768452129903","82.819485449178","0.49557148882328","0.2425137072965","0.014761703922396","13.125263601856","30.704344158583","34893","24.4","0","36.7","1","0","0"
"04025","AZ","Yavapai","81.962536664882","0.52314093056536","13.613036823625","0.80698279416016","1.3263328484171","0.086242436017116","24.056427193851","19.081849758095","47220","15.1","0","23.4","0","1","0"
"04027","AZ","Yuma","35.260100842397","1.6188933900721","59.724854534587","1.0426511231105","0.99973946493249","0.10421402700369","15.655603291937","28.19142686372","40426","21.1","0","30.8","1","1","0"
"05001","AR","Arkansas","71.039486828961","24.365108575635","2.6973026973027","0.48372679951627","0.16299489983701","0.010515799989484","16.378358483622","23.266207476734","41179","20.7","0","30.5","1","0","1"
"05003","AR","Ashley","68.187434219558","25.712716789457","4.8917768727406","0.18304123003707","0.24252962979911","0.0091520615018533","16.217452981284","24.390243902439","39871","19.6","0","31.2","1","0","1"
"05005","AR","Baxter","95.962710476236","0.14212415387951","1.6573121672729","0.39264808614169","0.5227278202009","0.038542143424951","28.085178136969","18.08108303423","36902","16.4","0","28.5","0","0","0"
