"FIPS","State","County","LACCESS_POP10","LACCESS_POP15","PCH_LACCESS_POP_10_15","PCT_LACCESS_POP10","PCT_LACCESS_POP15","LACCESS_LOWI10","LACCESS_LOWI15","PCH_LACCESS_LOWI_10_15","PCT_LACCESS_LOWI10","PCT_LACCESS_LOWI15","LACCESS_HHNV10","LACCESS_HHNV15","PCH_LACCESS_HHNV_10_15","PCT_LACCESS_HHNV10","PCT_LACCESS_HHNV15","LACCESS_SNAP15","PCT_LACCESS_SNAP15","LACCESS_CHILD10","LACCESS_CHILD15","LACCESS_CHILD_10_15","PCT_LACCESS_CHILD10","PCT_LACCESS_CHILD15","LACCESS_SENIORS10","LACCESS_SENIORS15","PCH_LACCESS_SENIORS_10_15","PCT_LACCESS_SENIORS10","PCT_LACCESS_SENIORS15","LACCESS_WHITE15","PCT_LACCESS_WHITE15","LACCESS_BLACK15","PCT_LACCESS_BLACK15","LACCESS_HISP15","PCT_LACCESS_HISP15","LACCESS_NHASIAN15","PCT_LACCESS_NHASIAN15","LACCESS_NHNA15","PCT_LACCESS_NHNA15","LACCESS_NHPI15","PCT_LACCESS_NHPI15","LACCESS_MULTIR15","PCT_LACCESS_MULTIR15"
"01021","AL","Chilton","1456.6778910513","1469.8991104055","0.90762820218602","3.3377125565412","3.3680065770123","736.95757665477","637.41952746302","-13.506618609389","1.6886043045959","1.4605309613524","499.80509843703","641.11076841903","28.272154570628","3.0185112841952","3.8719094601947","115.45520435443","0.69727747526534","333.49180780772","337.04992308498","1.0669273409308","0.76413584723258","0.77228862150856","241.69456940232","246.45475174401","1.969503226102","0.55379916459071","0.56470625700345","1125.9561871273","2.5799238987404","245.00906374525","0.56139372578707","80.89555630846","0.18535746009317","2.4460859684186","0.005604761286847","9.4605826001789","0.021677205050475","27.709123777226","0.063490419488178","59.318065035572","0.13591656172942"
"01023","AL","Choctaw","2612.2538684916","2702.895198892","3.4698515138106","18.848790450188","19.502815490959","1611.5340026143","1010.3791764766","-37.303266649199","11.628068422067","7.2904190524322","380.70327475254","423.03662363014","11.119775343441","6.4899978648575","7.2116710472237","360.07128872868","6.1382763165475","534.24381809483","557.55386917162","4.3631859250915","3.8548511299144","4.023045451848","438.87764584612","452.88046520386","3.1905975367553","3.1667338613617","3.2677715939379","743.81673633334","5.3670303509152","1945.2099266402","14.035716333359","11.321936659553","0.081693748896409","0","0","5.0000001573135","0.036077640214398","0","0","8.8685406599179","0.063991201817721"
"01025","AL","Clarke","5060.6609832735","5712.9263315596","12.888935861183","19.589908192132","22.114838894281","2901.6949963233","2881.5968291404","-0.6926354151069","11.23251266335","11.154712302638","752.006350178","943.72132591844","25.493797451984","7.2748993922608","9.1295475081594","428.88089248754","4.148988028321","1360.6216661187","1523.2770498477","11.954490199542","5.2669905396922","5.8966324075705","729.13450577681","842.59255916034","15.560647930473","2.8224925706531","3.2616907024362","2229.4026210906","8.6300569856023","3395.8937115166","13.145564632511","80.773008993484","0.3126737467328","13.881102324463","0.053733992662344","17.769748596794","0.068787011174832","0.98825967222001","0.0038255706740216","54.990887234732","0.21287069730473"
"01027","AL","Clay","742.77169793045","642.74091991267","-13.467230684273","5.3314075361072","4.6134145845009","268.74108213323","324.18090491465","20.629455809786","1.9289483357252","2.3268798802372","186.37093236768","192.88903865222","3.4973835252827","3.28696529749","3.4019230802862","41.040948182777","0.72382624660982","164.05288101442","143.2278427122","-12.69410093468","1.1775257035201","1.0280494021835","134.71894538481","109.3991982431","-18.794496252461","0.96697491662939","0.78523685216124","558.46333102728","4.0084936192024","64.565816999763","0.46343537898194","11.130135197815","0.079888997974558","0.96074245311866","0.0068959406626375","2.7677284460569","0.019865980807184","0","0","15.983298797724","0.11472364913669"
"01029","AL","Cleburne","146.8634958528","789.53514286719","437.59794990752","0.98092102493191","5.2734113202457","80.389991265671","310.17728501757","285.84067510655","0.53693555480678","2.0717157695536","208.80757078453","209.26395171719","0.21856531875223","3.5445182614926","3.552265349129","39.545648635223","0.6712892316283","31.671167272731","188.52167055404","495.24699210049","0.21153598231853","1.2591615719613","29.177743840868","112.07484962821","284.11074632588","0.19488207214045","0.74856298175401","771.77542581072","5.1547917834005","1.9037234783173","0.012715224942007","13.669252804739","0.091298776414232","0.11991418374964","0.00080092294783358","1.6796634261263","0.011218697743296","0","0","14.056417049218","0.093884698431859"
"01031","AL","Coffee","11395.320402434","10486.085980018","-7.9790158618258","22.814367747326","20.994005725991","3708.8446147485","2987.4913441356","-19.449541448687","7.4254116576208","5.9812031395363","884.11188489134","543.29310988347","-38.549281016594","4.4541885479941","2.7371308876189","396.54433783665","1.9978051178228","2727.2968681601","2569.5497157751","-5.784011056026","5.4602724196366","5.1444496591957","1493.5054151968","1103.3292447322","-26.124858101917","2.9901205557716","2.2089558035","8462.3757756368","16.942371617756","1130.7907289026","2.2639359511945","606.83165812065","1.2149268401551","233.56326301269","0.46761284338249","108.20578796105","0.2166368782755","29.908161055281","0.059878595850247","521.24229090678","1.0435698945039"
"01033","AL","Colbert","9519.5511526774","11095.666304465","16.556612034633","17.49017261828","20.385952642876","2770.2849110475","3565.9617443854","28.721841214409","5.0898157401476","6.5517045351388","532.49153346952","682.26993341569","28.127846272085","2.3382581718242","2.9959598358393","838.67998635912","3.6827821822295","2271.9763808631","2607.2219788436","14.755681476461","4.174278644931","4.790221905717","1593.6470856718","1868.019981934","17.216666019038","2.9279912649221","3.4320937420703","9455.6835765415","17.372829382931","1254.056060237","2.3040641953351","199.100281337","0.36580488229772","81.874265876686","0.15042673968672","38.720507892643","0.071140787632547","1","0.0018372896303373","264.33189783766","0.48565425486451"
"01035","AL","Conecuh","3725.7815704897","3558.3594402807","-4.4936109925254","28.165872168806","26.900207440888","1955.507812102","1750.034803965","-10.507398991988","14.783095041594","13.229776262209","372.46129891298","325.66321028729","-12.564550669364","6.6215342028975","5.7895681828851","428.04406009792","7.6096721795186","723.09782489751","694.96917781616","-3.8900195952503","5.4664183920283","5.25377364542","779.04022125505","749.70200286918","-3.7659439892084","5.8893273454419","5.6675385762714","2548.2202545396","19.263836215146","943.57287106927","7.1331484054223","21.909841928949","0.16563230971386","3.9857795942262","0.030131384897386","14.395121609117","0.10882311467431","0","0","48.185413455934","0.36426832065266"
"01037","AL","Coosa","2837.242738337","2828.9303336374","-0.29297474577315","24.588289612072","24.516252133091","752.85978441956","1168.3015357437","55.181822687538","6.5244803225545","10.12480748543","169.14966706966","280.17198890573","65.635554452703","3.5283618495966","5.844221712677","147.31428629392","3.072888742051","498.07098076743","500.44637647208","0.47691911321273","4.3164137340101","4.336999536113","565.56422034855","564.94943469498","-0.10870306703491","4.9013278477212","4.8959999540253","2311.0264077773","20.027960895895","480.2009476046","4.161547340364","28.543396237733","0.24736455704769","1.6108661230828","0.013960188257932","3.342021792505","0.028962837269304","0.080819100141525","0.00070039951591581","32.669272641074","0.28312048393339"
"01039","AL","Covington","3334.1409478719","3769.1222482055","13.046278100847","8.8286533771267","9.9804640492665","1150.6064339516","1650.453897555","43.442088350467","3.0467534329448","4.3703267511056","663.04345886627","512.54272439176","-22.698472092893","4.2691614117975","3.3001270001401","221.64499538093","1.4271134851647","681.51096780055","783.97098783635","15.034243743204","1.8046100034438","2.0759194699758","657.1533102517","728.61337402192","10.874184555634","1.7401120356195","1.9293350298475","3387.2828973707","8.9693708390592","316.62229470224","0.83840141586719","26.088435484375","0.069080988969614","4.1668400989147","0.011033602803958","18.722785304763","0.049577082761189","0","0","42.3274263567","0.11208109719767"
"01041","AL","Crenshaw","5383.8864002822","5278.9664866875","-1.9487765118748","38.716283620611","37.961789779142","2202.0670465047","2369.451736464","7.6012531146578","15.835373554614","17.039060380152","372.72536548084","250.87556448782","-32.691577305405","6.5945747608074","4.4387042549154","442.40022563366","7.8273217557265","1297.0031595246","1278.3329468727","-1.4394886022247","9.3269319683918","9.1926718457696","779.02407310841","758.59309199709","-2.6226379667322","5.6020715742012","5.4551495181726","3871.5089804153","27.840565082808","1288.9652486986","9.2691302221965","35.682502908607","0.25659789233861","9.556122019253","0.068719416217842","15.782074695475","0.11349111675158","0","0","93.154063894546","0.66988396299832"
"01043","AL","Cullman","6295.3877587808","5900.2702015658","-6.276302149362","7.8294999860468","7.3380969101383","2535.502138699","2500.3100011589","-1.3879750682521","3.1533742988073","3.1096062497312","985.32011564862","1050.9530431989","6.6610765890132","3.0922674982696","3.2982458046665","354.28222437173","1.1118573448774","1477.5257437492","1433.0574971596","-3.0096427610636","1.8375814538084","1.7822768166053","1170.9159661479","1015.5706759129","-13.266988812707","1.4562544662686","1.2630533491442","5594.8104437975","6.9582001887887","33.567909318186","0.041748015469226","366.72969011521","0.45609741824641","55.311482017349","0.068790242043316","24.173503474158","0.030064303004947","1.3062453866005","0.0016245620806911","191.10061262742","0.23766959260182"
"01045","AL","Dale","13846.95984422","14036.970117361","1.3722165390717","27.555590623509","27.933712995484","5167.723678124","5306.1942110841","2.6795266462548","10.283822566962","10.559380332897","538.94161522745","615.09354756874","14.129903906039","2.6859786455392","3.0655048470907","685.85093377199","3.4181456953501","3824.1702419955","4144.0655744178","8.3650913055401","7.6101375932729","8.2467325514274","1375.3996446274","1364.6773237753","-0.77957856786744","2.7370592518107","2.7157217244937","10039.800087727","19.979304069027","2721.5908670008","5.4159934468981","1217.46517551","2.4227680553819","157.24913796072","0.31292738047147","108.63460067212","0.2161839578757","18.833590000275","0.037479035243627","990.86184111281","1.9718251201226"
"01047","AL","Dallas","7785.5972074886","7640.0568675981","-1.8693535770191","17.767223202849","17.43509098037","5067.1057312062","5063.9579223996","-0.062122422021007","11.563454429955","11.556270931994","1066.8556472315","988.80998124348","-7.3154851071552","6.252084196153","5.7947139078966","1125.3868485639","6.5950940492493","1959.9747561792","1941.8885551228","-0.92277724492574","4.4727858424901","4.4315119925213","1274.1071158057","1246.9198706787","-2.1338272732138","2.9075926878268","2.8455496820599","1865.1494593107","4.2563885424708","5682.5239345785","12.967877532128","51.472179312545","0.11746275516327","20.947362546158","0.047803200698671","8.772131744427","0.02001855715296","0.16968955844641","0.00038724226026108","62.494277033104","0.14261587638773"
"01049","AL","DeKalb","2679.8526623722","2679.8526623722","0","3.7686546883969","3.7686546883969","1603.0392308016","1540.9068636409","-3.8759105807799","2.2543408440585","2.1669646087568","1109.9694756299","739.94276288454","-33.336656626109","4.1351966158629","2.7566603192182","185.35807924183","0.69055241502806","890.00906423746","890.00906423746","0","1.2516124038272","1.2516124038272","258.25324070005","258.25324070005","0","0.36317940162294","0.36317940162294","1727.0964672801","2.4288015121575","117.50701831316","0.16524915033703","1077.6558586978","1.5154985426567","19.748170979403","0.02777168991183","37.257137712302","0.052394405366834","15.356463313103","0.021595667655434","762.88741096942","1.0728422716807"
"01051","AL","Elmore","15011.504918508","15064.366587747","0.35214103799496","18.92930269789","18.995960540896","5201.9407251624","5506.0245096697","5.8455834192107","6.5595762142194","6.9430217137683","878.86757892505","981.2916718005","11.654098447997","3.1054294156569","3.4673392169906","580.81482849937","2.052276698701","3157.3893434026","3210.9497881573","1.6963522369078","3.9814248431997","4.0489638325881","1592.1918333554","1533.0799119066","-3.7126130288105","2.0077321581219","1.9331928324359","9447.6771892515","11.913391913612","5073.7797271587","6.3979669459651","421.32085633736","0.53127984608067","56.901025712577","0.071751416355721","58.961802706355","0.074350028001911","4.9488156300795","0.0062403889261182","422.09798952298","0.53225980041484"
"01053","AL","Escambia","5188.7061910985","5058.7754032754","-2.5041076337296","13.540818369734","13.201741703268","2903.3207790972","2766.6088194585","-4.708813460192","7.576713325236","7.2199400283371","557.95601233834","567.59676192581","1.7278691105165","3.941202319265","4.0093011367225","557.14171705152","3.9354504277143","1285.7700573383","1201.9645827896","-6.5179208420979","3.3554374000844","3.1367326464407","803.14342705435","843.72921601843","5.0533675053455","2.0959404657072","2.2018560401327","3014.9658106275","7.8680701757027","1790.3733051299","4.672286085571","96.486252123042","0.25179741674637","3.6113812382828","0.0094245184850408","111.97020984358","0.29220545902446","0.4641538374126","0.00121128901436","137.39054546226","0.35854418294387"
"01055","AL","Etowah","24779.192745091","23289.826820908","-6.0105506240819","23.72804054878","22.301854659493","9001.2245785904","9817.0639428955","9.0636485867221","8.6193857881743","9.4006166263483","1164.0109641944","1360.3970617564","16.871498946565","2.7690811785003","3.2362666803605","1518.3736002153","3.6120791707472","5286.9606946887","4933.0158422908","-6.6946753122926","5.0626838022491","4.7237535596005","4824.1365834111","4543.7362126848","-5.8124467638515","4.6194930416653","4.3509874678587","18781.921149826","17.98517777442","3694.8278402129","3.5380904339873","517.45627760267","0.49550538887549","133.55469853718","0.1278892066812","61.234751659267","0.058637126936002","5.3316459818743","0.0051054735055772","612.95673313582","0.58695464247421"
